Method,NewUserName,MovementRadius,RequiredThroughput,MovementDistance,ConnectedAP,FinalSystemThroughput,InitialSystemThroughput,ImprovementRate,PositionVarianceX,PositionVarianceY,TotalPositionVariance
myargo,User0,5.00,30.00,5.70,AP0,74.99,74.99,0.00,493.53,32.22,525.75
myargo,User1,5.00,30.00,0.00,AP0,74.99,74.99,0.00,493.53,32.22,525.75
myargo,User0,5.00,30.00,0.00,AP0,75.93,75.93,0.00,626.64,7.19,633.84
myargo,User1,5.00,30.00,5.70,AP0,75.93,75.93,0.00,626.64,7.19,633.84
myargo,User0,5.00,30.00,5.70,AP0,70.97,67.83,4.63,548.89,37.75,586.64
myargo,User1,5.00,30.00,2.70,AP0,70.97,67.83,4.63,548.89,37.75,586.64
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,695.07,0.32,695.39
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,695.07,0.32,695.39
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,563.64,29.37,593.01
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,563.64,29.37,593.01
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,593.01,23.43,616.44
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,593.01,23.43,616.44
myargo,User0,5.00,30.00,0.00,AP0,76.08,74.99,1.45,608.92,17.41,626.32
myargo,User1,5.00,30.00,5.70,AP0,76.08,74.99,1.45,608.92,17.41,626.32
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,623.33,3.75,627.09
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,623.33,3.75,627.09
myargo,User0,5.00,30.00,5.70,AP0,72.64,72.64,0.00,616.23,18.20,634.42
myargo,User1,5.00,30.00,0.00,AP0,72.64,72.64,0.00,616.23,18.20,634.42
myargo,User0,5.00,30.00,0.00,AP0,72.64,72.64,0.00,536.09,3.62,539.71
myargo,User1,5.00,30.00,5.70,AP0,72.64,72.64,0.00,536.09,3.62,539.71
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,565.33,20.80,586.13
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,565.33,20.80,586.13
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,605.88,29.45,635.32
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,605.88,29.45,635.32
myargo,User0,5.00,30.00,0.00,AP0,76.29,74.67,2.18,593.86,4.49,598.35
myargo,User1,5.00,30.00,2.70,AP0,76.29,74.67,2.18,593.86,4.49,598.35
myargo,User0,5.00,30.00,2.70,AP0,70.97,67.83,4.63,544.42,21.06,565.48
myargo,User1,5.00,30.00,5.70,AP0,70.97,67.83,4.63,544.42,21.06,565.48
myargo,User0,5.00,30.00,2.70,AP0,70.97,67.83,4.63,689.02,18.81,707.83
myargo,User1,5.00,30.00,5.70,AP0,70.97,67.83,4.63,689.02,18.81,707.83
myargo,User0,5.00,30.00,5.70,AP0,70.97,67.83,4.63,555.74,28.07,583.81
myargo,User1,5.00,30.00,2.70,AP0,70.97,67.83,4.63,555.74,28.07,583.81
myargo,User0,5.00,30.00,5.70,AP0,70.97,67.83,4.63,642.53,14.16,656.69
myargo,User1,5.00,30.00,2.70,AP0,70.97,67.83,4.63,642.53,14.16,656.69
myargo,User0,5.00,30.00,5.70,AP0,74.67,73.36,1.78,593.70,0.20,593.90
myargo,User1,5.00,30.00,0.00,AP0,74.67,73.36,1.78,593.70,0.20,593.90
myargo,User0,5.00,30.00,0.00,AP0,70.97,70.97,0.00,614.69,37.17,651.86
myargo,User1,5.00,30.00,5.70,AP0,70.97,70.97,0.00,614.69,37.17,651.86
myargo,User0,5.00,30.00,5.70,AP0,72.64,70.04,3.72,608.48,20.20,628.68
myargo,User1,5.00,30.00,2.70,AP0,72.64,70.04,3.72,608.48,20.20,628.68
myargo,User0,5.00,30.00,0.00,AP0,77.45,77.45,0.00,544.14,6.01,550.15
myargo,User1,5.00,30.00,0.00,AP0,77.45,77.45,0.00,544.14,6.01,550.15
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,597.43,9.70,607.12
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,597.43,9.70,607.12
myargo,User0,5.00,30.00,5.70,AP0,70.97,67.83,4.63,674.42,34.16,708.58
myargo,User1,5.00,30.00,2.70,AP0,70.97,67.83,4.63,674.42,34.16,708.58
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,600.94,25.18,626.12
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,600.94,25.18,626.12
myargo,User0,5.00,30.00,0.00,AP0,74.67,73.36,1.78,618.02,5.08,623.10
myargo,User1,5.00,30.00,5.70,AP0,74.67,73.36,1.78,618.02,5.08,623.10
myargo,User0,5.00,30.00,5.70,AP0,70.04,70.04,0.00,641.85,5.04,646.89
myargo,User1,5.00,30.00,5.70,AP0,70.04,70.04,0.00,641.85,5.04,646.89
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,573.43,21.40,594.83
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,573.43,21.40,594.83
myargo,User0,5.00,30.00,5.70,AP0,72.64,67.83,7.09,630.05,11.82,641.87
myargo,User1,5.00,30.00,2.70,AP0,72.64,67.83,7.09,630.05,11.82,641.87
myargo,User0,5.00,30.00,5.70,AP0,70.04,70.04,0.00,616.21,10.81,627.03
myargo,User1,5.00,30.00,5.70,AP0,70.04,70.04,0.00,616.21,10.81,627.03
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,690.89,26.92,717.82
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,690.89,26.92,717.82
myargo,User0,5.00,30.00,5.70,AP0,76.08,74.99,1.45,501.05,26.50,527.55
myargo,User1,5.00,30.00,0.00,AP0,76.08,74.99,1.45,501.05,26.50,527.55
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,546.37,21.97,568.34
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,546.37,21.97,568.34
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,637.95,56.10,694.05
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,637.95,56.10,694.05
myargo,User0,5.00,30.00,0.00,AP0,70.97,70.97,0.00,703.65,1.15,704.80
myargo,User1,5.00,30.00,5.70,AP0,70.97,70.97,0.00,703.65,1.15,704.80
myargo,User0,5.00,30.00,0.00,AP0,76.29,76.29,0.00,522.36,2.03,524.38
myargo,User1,5.00,30.00,0.00,AP0,76.29,76.29,0.00,522.36,2.03,524.38
myargo,User0,5.00,30.00,0.00,AP0,76.08,76.08,0.00,573.75,10.92,584.67
myargo,User1,5.00,30.00,5.70,AP0,76.08,76.08,0.00,573.75,10.92,584.67
myargo,User0,5.00,30.00,0.00,AP0,74.67,73.36,1.78,578.10,3.70,581.80
myargo,User1,5.00,30.00,5.70,AP0,74.67,73.36,1.78,578.10,3.70,581.80
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,713.43,16.26,729.69
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,713.43,16.26,729.69
myargo,User0,5.00,30.00,0.00,AP0,78.58,78.58,0.00,535.76,5.87,541.63
myargo,User1,5.00,30.00,0.00,AP0,78.58,78.58,0.00,535.76,5.87,541.63
myargo,User0,5.00,30.00,0.00,AP0,77.62,77.62,0.00,540.89,0.54,541.43
myargo,User1,5.00,30.00,0.00,AP0,77.62,77.62,0.00,540.89,0.54,541.43
myargo,User0,5.00,30.00,0.00,AP0,73.36,73.36,0.00,594.70,44.12,638.82
myargo,User1,5.00,30.00,5.70,AP0,73.36,73.36,0.00,594.70,44.12,638.82
myargo,User0,5.00,30.00,5.70,AP0,70.97,67.83,4.63,638.43,32.46,670.89
myargo,User1,5.00,30.00,2.70,AP0,70.97,67.83,4.63,638.43,32.46,670.89
myargo,User0,5.00,30.00,0.00,AP0,74.67,74.67,0.00,465.69,12.96,478.64
myargo,User1,5.00,30.00,0.00,AP0,74.67,74.67,0.00,465.69,12.96,478.64
myargo,User0,5.00,30.00,0.00,AP0,74.99,74.99,0.00,652.03,17.24,669.27
myargo,User1,5.00,30.00,5.70,AP0,74.99,74.99,0.00,652.03,17.24,669.27
myargo,User0,5.00,30.00,5.70,AP0,73.36,73.36,0.00,505.67,25.57,531.24
myargo,User1,5.00,30.00,0.00,AP0,73.36,73.36,0.00,505.67,25.57,531.24
myargo,User0,5.00,30.00,5.70,AP0,72.64,72.64,0.00,541.92,12.13,554.06
myargo,User1,5.00,30.00,0.00,AP0,72.64,72.64,0.00,541.92,12.13,554.06
myargo,User0,5.00,30.00,2.70,AP0,77.45,76.08,1.80,581.61,12.17,593.78
myargo,User1,5.00,30.00,0.00,AP0,77.45,76.08,1.80,581.61,12.17,593.78
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,737.03,24.12,761.15
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,737.03,24.12,761.15
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,639.44,25.93,665.37
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,639.44,25.93,665.37
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,653.17,18.39,671.56
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,653.17,18.39,671.56
myargo,User0,5.00,30.00,5.70,AP0,74.67,74.67,0.00,620.37,8.05,628.41
myargo,User1,5.00,30.00,0.00,AP0,74.67,74.67,0.00,620.37,8.05,628.41
myargo,User0,5.00,30.00,0.00,AP0,73.36,73.36,0.00,585.10,30.18,615.28
myargo,User1,5.00,30.00,5.70,AP0,73.36,73.36,0.00,585.10,30.18,615.28
myargo,User0,5.00,30.00,0.00,AP0,74.67,74.67,0.00,521.05,11.24,532.28
myargo,User1,5.00,30.00,0.00,AP0,74.67,74.67,0.00,521.05,11.24,532.28
myargo,User0,5.00,30.00,5.70,AP0,70.04,67.83,3.25,588.82,9.53,598.35
myargo,User1,5.00,30.00,5.70,AP0,70.04,67.83,3.25,588.82,9.53,598.35
myargo,User0,5.00,30.00,2.70,AP0,70.97,67.83,4.63,631.92,18.71,650.62
myargo,User1,5.00,30.00,5.70,AP0,70.97,67.83,4.63,631.92,18.71,650.62
myargo,User0,5.00,30.00,0.00,AP0,70.97,70.97,0.00,541.79,15.95,557.74
myargo,User1,5.00,30.00,5.70,AP0,70.97,70.97,0.00,541.79,15.95,557.74
myargo,User0,5.00,30.00,2.70,AP0,74.67,72.64,2.79,582.83,4.55,587.39
myargo,User1,5.00,30.00,0.00,AP0,74.67,72.64,2.79,582.83,4.55,587.39
myargo,User0,5.00,30.00,0.00,AP0,70.97,70.97,0.00,622.15,7.55,629.70
myargo,User1,5.00,30.00,5.70,AP0,70.97,70.97,0.00,622.15,7.55,629.70
myargo,User0,5.00,30.00,0.00,AP0,76.29,76.29,0.00,525.14,9.56,534.70
myargo,User1,5.00,30.00,0.00,AP0,76.29,76.29,0.00,525.14,9.56,534.70
myargo,User0,5.00,30.00,2.70,AP0,77.45,76.08,1.80,583.84,4.94,588.78
myargo,User1,5.00,30.00,0.00,AP0,77.45,76.08,1.80,583.84,4.94,588.78
myargo,User0,5.00,30.00,0.00,AP0,70.97,70.97,0.00,684.97,4.59,689.56
myargo,User1,5.00,30.00,5.70,AP0,70.97,70.97,0.00,684.97,4.59,689.56
myargo,User0,5.00,30.00,5.70,AP0,74.99,74.99,0.00,557.78,21.99,579.77
myargo,User1,5.00,30.00,0.00,AP0,74.99,74.99,0.00,557.78,21.99,579.77
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,514.60,37.15,551.74
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,514.60,37.15,551.74
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,623.44,14.46,637.90
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,623.44,14.46,637.90
myargo,User0,5.00,30.00,2.70,AP0,77.45,76.08,1.80,543.98,19.92,563.90
myargo,User1,5.00,30.00,0.00,AP0,77.45,76.08,1.80,543.98,19.92,563.90
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,735.50,4.15,739.65
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,735.50,4.15,739.65
myargo,User0,5.00,30.00,5.70,AP0,70.97,70.97,0.00,715.23,8.18,723.42
myargo,User1,5.00,30.00,0.00,AP0,70.97,70.97,0.00,715.23,8.18,723.42
myargo,User0,5.00,30.00,2.70,AP0,70.97,67.83,4.63,580.24,21.52,601.76
myargo,User1,5.00,30.00,5.70,AP0,70.97,67.83,4.63,580.24,21.52,601.76
myargo,User0,5.00,30.00,2.70,AP0,76.29,74.67,2.18,559.52,2.53,562.04
myargo,User1,5.00,30.00,0.00,AP0,76.29,74.67,2.18,559.52,2.53,562.04
myargo,User0,5.00,30.00,2.70,AP0,72.64,70.04,3.72,595.43,5.95,601.38
myargo,User1,5.00,30.00,5.70,AP0,72.64,70.04,3.72,595.43,5.95,601.38
myargo,User0,5.00,30.00,5.70,AP0,70.97,70.97,0.00,630.14,20.92,651.06
myargo,User1,5.00,30.00,0.00,AP0,70.97,70.97,0.00,630.14,20.92,651.06
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,655.57,26.09,681.66
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,655.57,26.09,681.66
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,675.78,6.87,682.65
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,675.78,6.87,682.65
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,738.40,34.99,773.39
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,738.40,34.99,773.39
myargo,User0,5.00,30.00,2.70,AP0,74.67,70.04,6.61,644.35,14.53,658.88
myargo,User1,5.00,30.00,2.70,AP0,74.67,70.04,6.61,644.35,14.53,658.88
myargo,User0,5.00,30.00,5.70,AP0,65.11,65.11,0.00,632.84,20.56,653.40
myargo,User1,5.00,30.00,5.70,AP0,65.11,65.11,0.00,632.84,20.56,653.40
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,685.72,2.01,687.73
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,685.72,2.01,687.73
myargo,User0,5.00,30.00,5.70,AP0,70.97,67.83,4.63,607.81,30.17,637.98
myargo,User1,5.00,30.00,2.70,AP0,70.97,67.83,4.63,607.81,30.17,637.98
myargo,User0,5.00,30.00,5.70,AP0,70.97,70.97,0.00,588.27,14.90,603.17
myargo,User1,5.00,30.00,0.00,AP0,70.97,70.97,0.00,588.27,14.90,603.17
myargo,User0,5.00,30.00,5.70,AP0,67.83,67.83,0.00,655.63,14.95,670.58
myargo,User1,5.00,30.00,5.70,AP0,67.83,67.83,0.00,655.63,14.95,670.58
myargo,User0,5.00,30.00,0.00,AP0,70.97,70.97,0.00,517.86,15.51,533.37
myargo,User1,5.00,30.00,5.70,AP0,70.97,70.97,0.00,517.86,15.51,533.37
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,575.13,28.24,603.37
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,575.13,28.24,603.37
myargo,User0,5.00,30.00,5.70,AP0,70.04,67.83,3.25,572.45,4.33,576.78
myargo,User1,5.00,30.00,5.70,AP0,70.04,67.83,3.25,572.45,4.33,576.78
myargo,User0,5.00,30.00,5.70,AP0,67.83,65.11,4.18,561.89,31.76,593.64
myargo,User1,5.00,30.00,5.70,AP0,67.83,65.11,4.18,561.89,31.76,593.64
myargo,User0,5.00,30.00,5.70,AP0,75.93,75.93,0.00,542.14,40.72,582.86
myargo,User1,5.00,30.00,0.00,AP0,75.93,75.93,0.00,542.14,40.72,582.86
