Method,NewUserName,MovementRadius,RequiredThroughput,MovementDistance,ConnectedAP,FinalSystemThroughput,InitialSystemThroughput,ImprovementRate,PositionVarianceX,PositionVarianceY,TotalPositionVariance
random,User1,5.00,N/A,0.75,AP0,143.57,143.57,0.00,33.00,89.05,122.05
random,User0,5.00,N/A,2.62,AP0,134.27,134.27,0.00,63.15,61.05,124.20
random,User1,5.00,N/A,3.35,AP0,134.27,134.27,0.00,63.15,61.05,124.20
random,User0,5.00,N/A,2.24,AP0,212.49,212.49,0.00,56.64,22.97,79.61
random,User1,5.00,N/A,3.52,AP1,212.49,212.49,0.00,56.64,22.97,79.61
random,User0,5.00,N/A,0.80,AP0,141.43,143.21,-1.25,54.21,29.02,83.23
random,User1,5.00,N/A,0.64,AP0,141.43,143.21,-1.25,54.21,29.02,83.23
random,User0,5.00,N/A,4.29,AP0,212.49,212.49,0.00,48.54,55.58,104.12
random,User1,5.00,N/A,1.83,AP1,212.49,212.49,0.00,48.54,55.58,104.12
random,User0,5.00,N/A,1.02,AP0,140.90,140.90,0.00,28.99,58.58,87.57
random,User1,5.00,N/A,0.57,AP0,140.90,140.90,0.00,28.99,58.58,87.57
random,User0,5.00,N/A,3.16,AP0,140.90,143.57,-1.86,34.48,49.69,84.17
random,User1,5.00,N/A,1.09,AP0,140.90,143.57,-1.86,34.48,49.69,84.17
random,User0,5.00,N/A,0.19,AP0,145.60,147.71,-1.43,17.05,25.23,42.27
random,User1,5.00,N/A,0.82,AP0,145.60,147.71,-1.43,17.05,25.23,42.27
random,User0,5.00,N/A,3.73,AP0,145.92,145.92,0.00,44.01,36.91,80.93
random,User1,5.00,N/A,0.53,AP0,145.92,145.92,0.00,44.01,36.91,80.93
random,User0,5.00,N/A,4.89,AP0,144.61,146.84,-1.51,49.98,26.76,76.74
random,User1,5.00,N/A,1.59,AP0,144.61,146.84,-1.51,49.98,26.76,76.74
random,User0,5.00,N/A,1.88,AP0,147.71,147.71,0.00,36.07,35.99,72.06
random,User1,5.00,N/A,0.24,AP0,147.71,147.71,0.00,36.07,35.99,72.06
random,User0,5.00,N/A,1.15,AP0,144.61,143.21,0.98,59.14,15.25,74.40
random,User1,5.00,N/A,0.47,AP0,144.61,143.21,0.98,59.14,15.25,74.40
random,User0,5.00,N/A,2.45,AP1,223.51,233.26,-4.18,23.61,55.24,78.85
random,User1,5.00,N/A,1.80,AP0,223.51,233.26,-4.18,23.61,55.24,78.85
random,User0,5.00,N/A,1.84,AP0,145.60,143.21,1.67,42.86,39.66,82.52
random,User1,5.00,N/A,4.96,AP0,145.60,143.21,1.67,42.86,39.66,82.52
random,User0,5.00,N/A,2.68,AP0,233.26,233.26,0.00,54.97,49.38,104.35
random,User1,5.00,N/A,2.10,AP1,233.26,233.26,0.00,54.97,49.38,104.35
random,User0,5.00,N/A,1.24,AP0,143.21,143.21,0.00,66.09,38.01,104.10
random,User1,5.00,N/A,0.36,AP0,143.21,143.21,0.00,66.09,38.01,104.10
random,User0,5.00,N/A,4.50,AP0,145.92,143.57,1.63,26.74,42.26,69.00
random,User1,5.00,N/A,1.22,AP0,145.92,143.57,1.63,26.74,42.26,69.00
random,User0,5.00,N/A,2.79,AP1,223.51,223.51,0.00,23.27,27.49,50.76
random,User1,5.00,N/A,3.44,AP0,223.51,223.51,0.00,23.27,27.49,50.76
random,User0,5.00,N/A,3.67,AP0,145.60,147.71,-1.43,55.45,23.39,78.84
random,User1,5.00,N/A,2.96,AP0,145.60,147.71,-1.43,55.45,23.39,78.84
random,User0,5.00,N/A,4.27,AP0,150.33,150.33,0.00,35.76,14.29,50.06
random,User1,5.00,N/A,1.43,AP0,150.33,150.33,0.00,35.76,14.29,50.06
random,User0,5.00,N/A,4.91,AP0,233.26,233.26,0.00,33.72,33.77,67.49
random,User1,5.00,N/A,4.80,AP1,233.26,233.26,0.00,33.72,33.77,67.49
random,User0,5.00,N/A,0.60,AP0,145.60,146.84,-0.84,25.90,47.06,72.96
random,User1,5.00,N/A,0.82,AP0,145.60,146.84,-0.84,25.90,47.06,72.96
random,User0,5.00,N/A,1.59,AP0,143.57,143.57,0.00,25.43,32.33,57.75
random,User1,5.00,N/A,1.16,AP0,143.57,143.57,0.00,25.43,32.33,57.75
random,User0,5.00,N/A,4.52,AP0,145.60,143.21,1.67,51.84,17.48,69.32
random,User1,5.00,N/A,3.25,AP0,145.60,143.21,1.67,51.84,17.48,69.32
random,User0,5.00,N/A,2.06,AP0,143.21,144.61,-0.97,43.79,61.35,105.14
random,User1,5.00,N/A,4.70,AP0,143.21,144.61,-0.97,43.79,61.35,105.14
random,User0,5.00,N/A,2.60,AP1,240.76,240.76,0.00,32.37,14.07,46.44
random,User1,5.00,N/A,2.39,AP0,240.76,240.76,0.00,32.37,14.07,46.44
random,User0,5.00,N/A,1.11,AP0,143.21,143.21,0.00,79.13,17.64,96.78
random,User1,5.00,N/A,0.95,AP0,143.21,143.21,0.00,79.13,17.64,96.78
random,User0,5.00,N/A,2.13,AP0,147.71,147.71,0.00,14.90,32.99,47.90
random,User1,5.00,N/A,4.54,AP0,147.71,147.71,0.00,14.90,32.99,47.90
random,User0,5.00,N/A,4.67,AP0,144.61,144.61,0.00,60.20,13.99,74.19
random,User1,5.00,N/A,2.35,AP0,144.61,144.61,0.00,60.20,13.99,74.19
random,User0,5.00,N/A,2.10,AP0,143.21,143.21,0.00,62.01,23.95,85.95
random,User1,5.00,N/A,1.87,AP0,143.21,143.21,0.00,62.01,23.95,85.95
random,User0,5.00,N/A,3.24,AP0,145.60,148.81,-2.16,41.96,40.49,82.45
random,User1,5.00,N/A,3.63,AP0,145.60,148.81,-2.16,41.96,40.49,82.45
random,User0,5.00,N/A,2.79,AP0,143.57,143.57,0.00,25.67,45.35,71.02
random,User1,5.00,N/A,0.39,AP0,143.57,143.57,0.00,25.67,45.35,71.02
random,User0,5.00,N/A,3.59,AP0,142.96,144.61,-1.15,86.61,31.69,118.30
random,User1,5.00,N/A,2.27,AP0,142.96,144.61,-1.15,86.61,31.69,118.30
random,User0,5.00,N/A,1.13,AP0,150.33,150.33,0.00,33.10,16.59,49.69
random,User1,5.00,N/A,0.44,AP0,150.33,150.33,0.00,33.10,16.59,49.69
random,User0,5.00,N/A,2.63,AP0,143.21,143.21,0.00,55.85,16.68,72.53
random,User1,5.00,N/A,2.39,AP0,143.21,143.21,0.00,55.85,16.68,72.53
random,User0,5.00,N/A,2.94,AP0,147.71,149.33,-1.09,26.25,30.15,56.40
random,User1,5.00,N/A,3.30,AP0,147.71,149.33,-1.09,26.25,30.15,56.40
random,User0,5.00,N/A,3.24,AP0,233.26,233.26,0.00,48.55,48.64,97.19
random,User1,5.00,N/A,3.83,AP1,233.26,233.26,0.00,48.55,48.64,97.19
random,User0,5.00,N/A,2.09,AP0,147.71,147.71,0.00,21.21,46.40,67.62
random,User1,5.00,N/A,3.39,AP0,147.71,147.71,0.00,21.21,46.40,67.62
random,User0,5.00,N/A,1.52,AP0,143.57,143.57,0.00,48.69,35.11,83.79
random,User1,5.00,N/A,4.40,AP0,143.57,143.57,0.00,48.69,35.11,83.79
random,User0,5.00,N/A,2.97,AP0,148.81,148.81,0.00,28.27,24.83,53.10
random,User1,5.00,N/A,2.23,AP0,148.81,148.81,0.00,28.27,24.83,53.10
random,User0,5.00,N/A,0.73,AP0,151.27,151.27,0.00,22.84,21.89,44.73
random,User1,5.00,N/A,1.13,AP0,151.27,151.27,0.00,22.84,21.89,44.73
random,User0,5.00,N/A,1.57,AP0,147.71,148.81,-0.74,13.59,40.72,54.31
random,User1,5.00,N/A,2.48,AP0,147.71,148.81,-0.74,13.59,40.72,54.31
random,User0,5.00,N/A,0.77,AP0,148.81,148.81,0.00,32.42,21.67,54.09
random,User1,5.00,N/A,1.61,AP0,148.81,148.81,0.00,32.42,21.67,54.09
random,User0,5.00,N/A,2.55,AP0,146.84,146.84,0.00,31.01,29.48,60.49
random,User1,5.00,N/A,2.31,AP0,146.84,146.84,0.00,31.01,29.48,60.49
random,User0,5.00,N/A,2.72,AP0,233.26,233.26,0.00,41.59,14.52,56.11
random,User1,5.00,N/A,0.71,AP1,233.26,233.26,0.00,41.59,14.52,56.11
random,User0,5.00,N/A,1.68,AP0,140.90,145.92,-3.44,14.08,84.13,98.21
random,User1,5.00,N/A,0.34,AP0,140.90,145.92,-3.44,14.08,84.13,98.21
random,User0,5.00,N/A,2.82,AP0,140.90,134.27,4.94,42.83,37.11,79.95
random,User1,5.00,N/A,3.34,AP0,140.90,134.27,4.94,42.83,37.11,79.95
random,User0,5.00,N/A,1.45,AP0,145.60,145.60,0.00,38.24,55.98,94.21
random,User1,5.00,N/A,0.97,AP0,145.60,145.60,0.00,38.24,55.98,94.21
random,User0,5.00,N/A,3.82,AP0,149.33,149.33,0.00,27.08,31.78,58.86
random,User1,5.00,N/A,4.87,AP0,149.33,149.33,0.00,27.08,31.78,58.86
random,User0,5.00,N/A,2.64,AP0,137.83,140.90,-2.18,39.50,68.17,107.67
random,User1,5.00,N/A,1.24,AP0,137.83,140.90,-2.18,39.50,68.17,107.67
random,User0,5.00,N/A,3.87,AP0,143.21,145.60,-1.64,48.33,27.13,75.46
random,User1,5.00,N/A,0.33,AP0,143.21,145.60,-1.64,48.33,27.13,75.46
random,User0,5.00,N/A,1.27,AP0,145.92,145.92,0.00,35.84,51.67,87.50
random,User1,5.00,N/A,1.81,AP0,145.92,145.92,0.00,35.84,51.67,87.50
random,User0,5.00,N/A,3.30,AP0,134.27,134.27,0.00,54.89,26.56,81.44
random,User1,5.00,N/A,0.77,AP0,134.27,134.27,0.00,54.89,26.56,81.44
random,User0,5.00,N/A,1.14,AP0,143.57,143.57,0.00,27.34,44.80,72.14
random,User1,5.00,N/A,5.00,AP0,143.57,143.57,0.00,27.34,44.80,72.14
random,User0,5.00,N/A,4.23,AP0,147.71,145.92,1.23,19.40,63.97,83.37
random,User1,5.00,N/A,4.77,AP0,147.71,145.92,1.23,19.40,63.97,83.37
